league_name,home_team_name,away_team_name,home_team_rank,away_team_rank,home_team_scored,away_team_scored,home_team_received,away_team_received,home_att,away_att,home_def,away_def,home_mid,away_mid,home_odds_n,draw_odds_n,away_odds_n,result
germay,Augsburg,Fortuna Dusseldorf,17,2,0,2,2,0,72,71,71,71,69,70,0.451959083,0.280340425,0.267700492,2
germay,Ein Frankfurt,Leverkusen,5,13,2,1,1,2,72,79,73,75,74,74,0.326957677,0.273988642,0.399053682,1
germay,Freiburg,Mainz,11,10,1,1,1,1,71,74,72,73,74,73,0.375353984,0.286038399,0.338607618,X
germay,Greuther Furth,Bayern Munich,18,1,0,3,3,0,72,83,68,82,70,84,0.112662479,0.20606887,0.681268651,2
germay,M'gladbach,Hoffenheim,3,12,2,1,1,2,72,74,75,71,75,74,0.481989948,0.278846966,0.239163086,1
germay,Stuttgart,Wolfsburg,16,7,0,1,1,0,78,77,74,74,75,77,0.472156708,0.27067313,0.257170162,2
germay,Hannover,Schalke 04,9,8,2,2,2,2,78,83,73,75,74,78,0.336129984,0.277055593,0.386814423,X
germay,Mainz,Greuther Furth,10,18,1,1,0,3,74,72,73,68,73,70,0.514429245,0.268917278,0.216653477,2
germay,Fortuna Dusseldorf,M'gladbach,2,3,2,0,2,1,71,72,71,75,70,75,0.313143061,0.284531807,0.402325132,X
germay,Hoffenheim,Ein Frankfurt,17,2,0.5,3,3,0.5,74,72,71,73,74,74,0.465782649,0.279469589,0.254747762,2
germay,Leverkusen,Freiburg,9,14,1.5,1,0.5,1.5,79,71,75,72,74,74,0.588379169,0.239868011,0.17175282,1
germay,Schalke 04,Augsburg,4,16,2.5,1.5,0.5,2.5,83,72,75,71,78,69,0.688552973,0.197176533,0.114270493,1
germay,Werder Bremen,Hamburg,10,15,1.5,1,0,1.5,73,74,74,73,74,75,0.535276998,0.255352663,0.209370339,1
germay,Bayern Munich,Stuttgart,1,18,4.5,0.5,0.5,3.5,83,78,82,74,84,75,0.7361994,0.168443124,0.095357477,1
germay,Wolfsburg,Hannover,12,3,0.5,2,3,1,77,78,74,73,77,74,0.471937022,0.26623788,0.261825098,2
germay,Augsburg,Wolfsburg,16,12,0.5,2.5,0.5,2,72,77,71,74,69,77,0.350152048,0.273973286,0.375874667,X
germay,Bayern Munich,Mainz,1,13,4.5,0.5,0.5,1,83,74,82,73,84,73,0.801523351,0.135704602,0.062772047,1
germay,Dortmund,Leverkusen,6,9,1.5,1,1.5,1,80,79,80,75,80,74,0.634591825,0.226639938,0.138768237,1
germay,Greuther Furth,Schalke 04,13,4,0.333333333,1.666666667,2.333333333,1,72,83,68,75,70,78,0.231688193,0.265081749,0.503230058,2
germay,Hannover,Werder Bremen,3,11,3,1.333333333,1.666666667,1.666666667,78,73,73,74,74,74,0.406718936,0.274889978,0.318391086,1
germay,Stuttgart,Fortuna Dusseldorf,16,7,0.333333333,2.333333333,0.666666667,0,78,71,74,71,75,70,0.57458722,0.246287494,0.179125286,X
germay,Ein Frankfurt,Hamburg,2,17,3,1,0.666666667,2,72,74,73,73,74,75,0.464328972,0.271171656,0.264499373,1
germay,Freiburg,Hoffenheim,8,18,2,2,1.333333333,3.666666667,71,74,72,71,74,74,0.404995179,0.27930702,0.315697801,1
germay,Fortuna Dusseldorf,Freiburg,7,8,0.666666667,0,2,2,71,71,71,72,70,74,0.43957645,0.277822808,0.282600742,X
germay,Hamburg,Dortmund,17,5,0.666666667,2,2,0.666666667,74,80,73,80,75,80,0.178983359,0.24384144,0.577175202,1
germay,Mainz,Augsburg,14,15,0.666666667,1.666666667,0.333333333,1.666666667,74,72,73,71,73,69,0.531484388,0.263244617,0.205270995,1
germay,Schalke 04,Bayern Munich,4,1,2.333333333,1,4,0.666666667,83,83,75,82,78,84,0.241794932,0.271666485,0.486538583,2
germay,Wolfsburg,Greuther Furth,10,14,0.333333333,1.666666667,0.666666667,1,77,72,74,68,77,70,0.523885302,0.259753715,0.216360983,X
germay,Hoffenheim,Hannover,16,3,2,3.333333333,2.666666667,1.666666667,74,78,71,73,74,74,0.379271955,0.271064682,0.349663363,1
germay,Leverkusen,M'gladbach,13,9,1,1.333333333,1,1.333333333,79,72,75,75,74,75,0.471146454,0.2671541,0.261699446,X
germay,Werder Bremen,Stuttgart,11,17,2,1.666666667,1,2.666666667,73,78,74,74,74,75,0.480921547,0.266573133,0.25250532,X
germay,Bayern Munich,Wolfsburg,1,10,3.666666667,0.666666667,0.333333333,1.666666667,83,77,82,74,84,77,0.778485674,0.144699193,0.076815132,1
germay,Ein Frankfurt,Dortmund,2,4,3,1,2,1.333333333,72,80,73,80,74,80,0.231449621,0.258855312,0.509695067,X
germay,Greuther Furth,Fortuna Dusseldorf,14,7,0.666666667,1,0,0,72,71,68,71,70,70,0.442614874,0.286992292,0.270392834,2
germay,Schalke 04,Mainz,5,12,1.666666667,1,1,1.333333333,83,74,75,73,78,73,0.596670048,0.242025903,0.161304049,1
germay,Augsburg,Leverkusen,18,13,0.333333333,1.666666667,1,1.333333333,72,79,71,75,69,74,0.306586466,0.287080708,0.406332825,2
germay,Freiburg,Werder Bremen,12,7,2,1.666666667,2,2,71,73,72,74,74,74,0.357430265,0.275617286,0.366952449,2
germay,M'gladbach,Hamburg,10,14,1.666666667,2,2.333333333,2.333333333,72,74,75,73,75,75,0.492196098,0.27087462,0.236929282,X
germay,Stuttgart,Hoffenheim,17,11,0.666666667,1.666666667,3,2,78,74,74,71,75,74,0.514543878,0.257744865,0.227711257,2
germay,Fortuna Dusseldorf,Schalke 04,5,4,0.666666667,0,1.666666667,0.666666667,71,83,71,75,70,78,0.220194623,0.273709743,0.506095634,X
germay,Dortmund,M'gladbach,6,10,2.666666667,2,1.666666667,2,80,72,80,75,80,75,0.677225057,0.20385109,0.118923853,1
germay,Hamburg,Hannover,14,3,2.333333333,2.333333333,2.666666667,2,74,78,73,73,75,74,0.411356751,0.272531232,0.316112017,1
germay,Hoffenheim,Augsburg,11,18,3,2,0.333333333,1.666666667,74,72,71,71,74,69,0.536509746,0.256761729,0.206728526,X
germay,Leverkusen,Greuther Furth,8,16,1.333333333,1.666666667,0.333333333,1.666666667,79,72,75,68,74,70,0.644669866,0.218472843,0.13685729,1
germay,Werder Bremen,Bayern Munich,7,1,2,2,2.666666667,0.333333333,73,83,74,82,74,84,0.168363406,0.231516976,0.600119617,2
germay,Ein Frankfurt,Freiburg,2,14,2.333333333,1.666666667,0.666666667,1.333333333,72,71,73,72,74,74,0.535326433,0.260149431,0.204524136,1
germay,Wolfsburg,Mainz,16,11,0.333333333,2,1.333333333,1,77,74,74,73,77,73,0.432336935,0.27499053,0.292672534,2
germay,Augsburg,Werder Bremen,18,8,0.333333333,1.666666667,1.333333333,1.666666667,72,73,71,74,69,74,0.312030316,0.276503608,0.411466076,1
germay,Bayern Munich,Hoffenheim,1,9,2.333333333,0,2,0.333333333,83,74,82,71,84,74,0.814512997,0.126049106,0.059437897,1
germay,Greuther Furth,Hamburg,17,10,0.333333333,1.666666667,2,1.333333333,72,74,68,73,70,75,0.33711123,0.277290512,0.385598258,2
germay,Mainz,Fortuna Dusseldorf,11,6,1.333333333,1,1.333333333,0.666666667,74,71,73,71,73,70,0.501023684,0.273505682,0.225470634,1
germay,Schalke 04,Wolfsburg,4,16,1.666666667,1.333333333,0.333333333,2,83,77,75,74,78,77,0.657118532,0.212546407,0.130335061,1
germay,Hannover,Dortmund,5,3,1.666666667,1.666666667,3.333333333,2,78,80,73,80,74,80,0.194213935,0.2491414,0.556644664,X
germay,M'gladbach,Ein Frankfurt,13,2,1,2.666666667,2.333333333,1.666666667,72,72,75,73,75,74,0.412348254,0.269133992,0.318517753,1
germay,Stuttgart,Leverkusen,15,6,1.333333333,1.666666667,2.333333333,1,78,79,74,75,75,74,0.376569017,0.269740927,0.353690056,X
germay,Hoffenheim,Greuther Furth,13,18,1,0.666666667,0,1.666666667,74,72,71,68,74,70,0.513262822,0.267695183,0.219041994,X
germay,Dortmund,Schalke 04,4,3,3,1.333333333,2.666666667,0.666666667,80,83,80,75,80,78,0.55853269,0.249863466,0.191603844,2
germay,Ein Frankfurt,Hannover,2,5,1.666666667,2,1.666666667,1,72,78,73,73,74,74,0.432935735,0.266919743,0.300144522,1
germay,Fortuna Dusseldorf,Bayern Munich,7,1,1.333333333,1,2.333333333,0,71,83,71,82,70,84,0.097354838,0.189364448,0.713280714,2
germay,Leverkusen,Mainz,6,9,2.333333333,1,1,1,79,74,75,73,74,73,0.570612501,0.245432721,0.183954778,X
germay,Werder Bremen,M'gladbach,12,10,1,2,1.333333333,2.333333333,73,72,74,75,74,75,0.4380184,0.272270396,0.289711204,1
germay,Wolfsburg,Freiburg,17,11,0,2.666666667,1.666666667,1.333333333,77,71,74,72,77,74,0.421043449,0.273301765,0.305654785,2
germay,Hamburg,Stuttgart,8,15,1.333333333,0.666666667,1.333333333,1.666666667,74,78,73,74,75,75,0.419251867,0.270241856,0.310506277,2
germay,Augsburg,Hamburg,16,10,1,0.333333333,0.666666667,0.333333333,72,74,71,73,69,75,0.376688897,0.283169998,0.340141105,2
germay,Fortuna Dusseldorf,Wolfsburg,11,18,0.666666667,2.666666667,0,2.333333333,71,77,71,74,70,77,0.403056822,0.280979036,0.315964142,2
germay,Freiburg,Dortmund,7,4,2,0.666666667,2.333333333,1,71,80,72,80,74,80,0.174940092,0.246943105,0.578116803,2
germay,Greuther Furth,Werder Bremen,17,9,1,2,1.666666667,1.666666667,72,73,68,74,70,74,0.355147451,0.277821143,0.367031407,X
germay,Mainz,Hoffenheim,8,14,1.666666667,0.666666667,1,1.666666667,74,74,73,71,73,74,0.45739663,0.27136673,0.27123664,1
germay,Bayern Munich,Leverkusen,1,5,3,0,2,1.333333333,83,79,82,75,84,74,0.766224157,0.153911294,0.079864549,2
germay,Hannover,M'gladbach,6,13,0.666666667,1.666666667,0.666666667,3,78,72,73,75,74,75,0.487370965,0.266314232,0.246314803,2
germay,Stuttgart,Ein Frankfurt,12,2,1.666666667,0.666666667,1.666666667,1.333333333,78,72,74,73,75,74,0.445342878,0.265218144,0.289438979,1
germay,Ein Frankfurt,Greuther Furth,2,17,1.666666667,1.333333333,1,2,72,72,73,68,74,70,0.576467761,0.246349507,0.177182732,X
germay,Dortmund,Stuttgart,4,8,1.333333333,1,1.666666667,1,80,78,80,74,80,75,0.694690907,0.190364252,0.114944841,X
germay,Hamburg,Bayern Munich,7,1,1,0.333333333,2.666666667,0.666666667,74,83,73,82,75,84,0.122055466,0.194758618,0.683185916,2
germay,Hannover,Augsburg,10,17,1.333333333,2.333333333,1,1,78,72,73,71,74,69,0.548977836,0.250863874,0.200158291,1
germay,Hoffenheim,Schalke 04,14,2,1,2.666666667,2,0.333333333,74,83,71,75,74,78,0.228080352,0.255075123,0.516844525,1
germay,M'gladbach,Freiburg,9,12,1.666666667,2,1.666666667,0.666666667,72,71,75,72,75,74,0.436330628,0.275787925,0.287881448,X
germay,Leverkusen,Fortuna Dusseldorf,5,13,2,1.666666667,0.333333333,3.333333333,79,71,75,71,74,70,0.649176373,0.218651439,0.132172188,1
germay,Werder Bremen,Mainz,11,6,2,1.333333333,2,0.666666667,73,74,74,73,74,73,0.462385764,0.267286286,0.27032795,1
germay,Augsburg,Dortmund,17,4,1,1,1.333333333,1,72,80,71,80,69,80,0.147200277,0.231125506,0.621674217,2
germay,Bayern Munich,Ein Frankfurt,1,3,2.666666667,0.666666667,1.333333333,1.666666667,83,72,82,73,84,74,0.801036656,0.132631888,0.066331456,1
germay,Fortuna Dusseldorf,Hoffenheim,15,13,1,4,2,2.666666667,71,74,71,71,70,74,0.343223052,0.280648357,0.376128591,X
germay,Freiburg,Hamburg,12,9,1,1,0.666666667,1.333333333,71,74,72,73,74,75,0.453279905,0.267555104,0.279164991,X
germay,Schalke 04,Werder Bremen,2,7,1.666666667,1.333333333,2.333333333,0.666666667,83,73,75,74,78,74,0.630263046,0.219169514,0.15056744,1
germay,Greuther Furth,M'gladbach,17,11,1.666666667,1.666666667,1.333333333,2.333333333,72,72,68,75,70,75,0.362142755,0.284902517,0.352954727,2
germay,Stuttgart,Hannover,10,6,1,0.333333333,1.666666667,2,78,78,74,73,75,74,0.473464218,0.265781042,0.26075474,2
germay,Wolfsburg,Leverkusen,16,4,1.333333333,1.333333333,2.333333333,1.666666667,77,79,74,75,77,74,0.30197041,0.266088558,0.431941032,1
germay,Dortmund,Greuther Furth,5,17,1,0.666666667,1.666666667,1.666666667,80,72,80,68,80,70,0.803649413,0.132222366,0.064128221,1
germay,Ein Frankfurt,Augsburg,3,18,1.666666667,1.333333333,0,1.333333333,72,72,73,71,74,69,0.545802901,0.25311182,0.201085279,1
germay,Hamburg,Mainz,9,8,0.666666667,1.333333333,2,1.333333333,74,74,73,73,75,73,0.407570909,0.277528829,0.314900261,1
germay,Hannover,Freiburg,6,11,2.666666667,1.666666667,0.333333333,1,78,71,73,72,74,74,0.4751296,0.269179888,0.255690512,2
germay,Leverkusen,Schalke 04,5,2,2,2,1.666666667,1.333333333,79,83,75,75,74,78,0.364737934,0.269588907,0.365673159,1
germay,M'gladbach,Stuttgart,8,12,2.666666667,1.666666667,1.333333333,1.666666667,72,78,75,74,75,75,0.38400829,0.27615124,0.339840471,2
germay,Hoffenheim,Wolfsburg,13,16,1.333333333,2,2.333333333,1,74,77,71,74,74,77,0.41169005,0.273407958,0.314901992,2
germay,Werder Bremen,Fortuna Dusseldorf,9,14,1.333333333,1.333333333,1.333333333,2.666666667,73,71,74,71,74,70,0.613361478,0.228799482,0.157839039,1
germay,Fortuna Dusseldorf,Hamburg,14,10,1.333333333,2.666666667,0.666666667,1,71,74,71,73,70,75,0.325001097,0.280646108,0.394352795,1
germay,Bayern Munich,Hannover,1,6,2,0.666666667,2.666666667,1.666666667,83,78,82,73,84,74,0.801060162,0.133541508,0.06539833,1
germay,Mainz,Dortmund,7,4,2,1,1.666666667,0.333333333,74,80,73,80,73,80,0.172777477,0.249415106,0.577807417,2
germay,Schalke 04,Ein Frankfurt,2,3,1.666666667,1.333333333,0.666666667,1.666666667,83,72,75,73,78,74,0.630228527,0.214292017,0.155479455,X
germay,Wolfsburg,Werder Bremen,13,7,2,1,1.666666667,1.333333333,77,73,74,74,77,74,0.419313712,0.27084857,0.309837718,X
germay,Augsburg,M'gladbach,18,11,1,3,2,1.666666667,72,72,71,75,69,75,0.398557673,0.281742458,0.319699869,X
germay,Freiburg,Stuttgart,10,12,1,0.666666667,1.333333333,1.666666667,71,78,72,74,74,75,0.41363473,0.272699909,0.313665361,1
germay,Hoffenheim,Leverkusen,14,5,1.666666667,2,2,1.666666667,74,79,71,75,74,74,0.301591187,0.273326119,0.425082694,2
germay,Dortmund,Fortuna Dusseldorf,4,16,2,0.666666667,1.333333333,2,80,71,80,71,80,70,0.822663824,0.124574808,0.052761368,X
germay,Ein Frankfurt,Mainz,3,8,1.666666667,1.666666667,1,1.333333333,72,74,73,73,74,73,0.458790821,0.273454422,0.267754757,2
germay,Hamburg,Schalke 04,9,2,0.333333333,1,1.333333333,2,74,83,73,75,75,78,0.214178451,0.267242956,0.518578593,1
germay,Hannover,Greuther Furth,6,17,2.333333333,1.333333333,1.333333333,2.666666667,78,72,73,68,74,70,0.566359414,0.245857631,0.187782955,1
germay,Freiburg,Bayern Munich,10,1,1,0.666666667,2,0.333333333,71,83,72,82,74,84,0.115939325,0.192535046,0.691525629,2
germay,M'gladbach,Wolfsburg,11,13,2,1.666666667,2.333333333,1,72,77,75,74,75,77,0.398183929,0.277150047,0.324666024,1
germay,Stuttgart,Augsburg,12,18,1.333333333,2.666666667,1.333333333,2.666666667,78,72,74,71,75,69,0.582036614,0.238306482,0.179656903,1
germay,Werder Bremen,Leverkusen,7,5,1.333333333,1.333333333,1.666666667,1.333333333,73,79,74,75,74,74,0.364973424,0.274705458,0.360321118,2
germay,Fortuna Dusseldorf,Ein Frankfurt,14,4,1.333333333,1,1.666666667,1.666666667,71,72,71,73,70,74,0.330803166,0.279922956,0.389273877,1
germay,Augsburg,Freiburg,18,6,1.333333333,2.666666667,1.666666667,0.333333333,72,71,71,72,69,74,0.367153096,0.284719631,0.348127273,X
germay,Bayern Munich,Dortmund,1,2,2.666666667,0.333333333,2.666666667,1,83,80,82,80,84,80,0.528944986,0.25143098,0.219624034,X
germay,Greuther Furth,Stuttgart,17,12,1,2.333333333,1.333333333,2.666666667,72,78,68,74,70,75,0.313827893,0.277196683,0.408975424,2
germay,Mainz,Hannover,9,8,1,1.333333333,1.666666667,3,74,78,73,73,73,74,0.468310299,0.269904027,0.261785674,1
germay,Schalke 04,M'gladbach,3,11,1,1.333333333,2,1.666666667,83,72,75,75,78,75,0.638598247,0.21399449,0.147407263,X
germay,Hoffenheim,Werder Bremen,16,12,1.333333333,3,1.333333333,2,74,73,71,74,74,74,0.365667664,0.278123583,0.356208753,2
germay,Wolfsburg,Hamburg,15,8,1.333333333,1.333333333,1.333333333,1,77,74,74,73,77,75,0.478560848,0.267324632,0.25411452,X
germay,Hamburg,Hoffenheim,8,16,1.333333333,1,1.333333333,3,74,74,73,71,75,74,0.469123678,0.271278795,0.259597528,1
germay,Augsburg,Bayern Munich,18,1,1.333333333,2.333333333,2.666666667,0.333333333,72,83,71,82,69,84,0.090754087,0.171278112,0.737967802,2
germay,Dortmund,Wolfsburg,3,15,2,1,1.333333333,1.333333333,80,77,80,74,80,77,0.733532057,0.168705826,0.097762117,2
germay,Ein Frankfurt,Werder Bremen,5,12,2,2,1.333333333,2,72,73,73,74,74,74,0.392179305,0.269354944,0.338465752,1
germay,Freiburg,Greuther Furth,10,17,1.666666667,1,0.333333333,1.666666667,71,72,72,68,74,70,0.551465207,0.262041936,0.186492857,1
germay,Stuttgart,Schalke 04,11,4,1.333333333,1.666666667,0.666666667,2,78,83,74,75,75,78,0.327585445,0.27785406,0.394560495,1
germay,Hannover,Leverkusen,6,2,1,2.333333333,2.666666667,0.666666667,78,79,73,75,74,74,0.336192713,0.270335565,0.393471722,1
germay,M'gladbach,Mainz,10,6,1.333333333,0.666666667,2,1.333333333,72,74,75,73,75,73,0.39669323,0.282163416,0.321143354,1
germay,Bayern Munich,M'gladbach,1,10,2.666666667,0.333333333,1.333333333,0.666666667,83,72,82,75,84,75,0.804027435,0.13163942,0.064333145,X
germay,Fortuna Dusseldorf,Hannover,13,12,2.333333333,0.333333333,1,2.333333333,71,78,71,73,70,74,0.340909453,0.283976889,0.375113658,1
germay,Greuther Furth,Augsburg,18,17,0,1,1,1.333333333,72,72,68,71,70,69,0.395712931,0.290785966,0.313501103,X
germay,Leverkusen,Hamburg,2,9,2.333333333,0.666666667,1.333333333,1.333333333,79,74,75,73,74,75,0.589062413,0.240377486,0.170560102,1
germay,Mainz,Stuttgart,6,7,2,1.333333333,1,1.333333333,74,78,73,74,73,75,0.415252977,0.27669988,0.308047143,1
germay,Schalke 04,Freiburg,4,11,1,1.666666667,1.333333333,1,83,71,75,72,78,74,0.572701091,0.248136952,0.179161958,2
germay,Wolfsburg,Ein Frankfurt,15,5,0.666666667,1.333333333,0.666666667,2.666666667,77,72,74,73,77,74,0.4506933,0.265587123,0.283719577,2
germay,Hoffenheim,Dortmund,16,3,1.333333333,3.333333333,1.333333333,1,74,80,71,80,74,80,0.146402404,0.216384432,0.637213164,2
germay,Schalke 04,Hannover,5,10,1,2.333333333,2,1.333333333,83,78,75,73,78,74,0.553097392,0.245025011,0.201877597,1
germay,Bayern Munich,Greuther Furth,1,18,1.666666667,0.333333333,0,1.333333333,83,72,82,68,84,70,0.855273928,0.098252922,0.04647315,1
germay,Hoffenheim,M'gladbach,16,8,1,3.333333333,1.666666667,0.333333333,74,72,71,75,74,75,0.381563281,0.279725227,0.338711491,X
germay,Leverkusen,Ein Frankfurt,2,4,2.333333333,1.333333333,1.666666667,2.666666667,79,72,75,73,74,74,0.572431728,0.237971828,0.189596443,1
germay,Mainz,Freiburg,11,9,1.666666667,1.333333333,0.666666667,1,74,71,73,72,73,74,0.453650169,0.278108245,0.268241586,X
germay,Werder Bremen,Dortmund,12,3,2,3,1.333333333,1.666666667,73,80,74,80,74,80,0.190558128,0.249818595,0.559623277,2
germay,Wolfsburg,Stuttgart,14,6,1.333333333,1.666666667,2,0.666666667,77,78,74,74,77,75,0.440681536,0.274757774,0.28456069,1
germay,Fortuna Dusseldorf,Augsburg,15,17,1.666666667,1,0.666666667,1.666666667,71,72,71,71,70,69,0.411959818,0.289065125,0.298975058,2
germay,Augsburg,Schalke 04,17,5,0.666666667,1.666666667,1,2.333333333,72,83,71,75,69,78,0.257499612,0.27194923,0.470551158,X
germay,Ein Frankfurt,Hoffenheim,4,16,2,1.666666667,0.666666667,3,72,74,73,71,74,74,0.482541645,0.267117201,0.250341154,1
germay,Freiburg,Leverkusen,5,2,1.666666667,0.666666667,2,1,71,79,72,75,74,74,0.338805153,0.279468286,0.381726561,X
germay,Greuther Furth,Mainz,18,6,0.333333333,1,1.666666667,1.333333333,72,74,68,73,70,73,0.31845379,0.282471207,0.399075003,2
germay,Hannover,Wolfsburg,11,15,1.666666667,2,1.333333333,1.666666667,78,77,73,74,74,77,0.425371024,0.275252221,0.299376755,1
germay,M'gladbach,Fortuna Dusseldorf,8,13,1.333333333,0.666666667,2,1,72,71,75,71,75,70,0.56285988,0.248269776,0.188870343,1
germay,Hamburg,Werder Bremen,10,12,1,1.333333333,2,2,74,73,73,74,75,74,0.406447664,0.271029872,0.322522464,1
germay,Stuttgart,Bayern Munich,9,1,1.666666667,1.333333333,1.333333333,0.666666667,78,83,74,82,75,84,0.134013061,0.200618355,0.665368585,2
germay,Werder Bremen,Hannover,12,11,2,2,1.666666667,2,73,78,74,73,74,74,0.490895507,0.255753235,0.253351259,1
germay,Fortuna Dusseldorf,Stuttgart,13,9,2,1,1.666666667,1.333333333,71,78,71,74,70,75,0.307391026,0.285988421,0.406620553,1
germay,Hamburg,Ein Frankfurt,9,4,1,1.333333333,2.333333333,1.333333333,74,72,73,73,75,74,0.42079021,0.273757338,0.305452452,2
germay,Hoffenheim,Freiburg,16,6,0.333333333,1.666666667,1.333333333,0.333333333,74,71,71,72,74,74,0.37553216,0.280857054,0.343610786,1
germay,Mainz,Bayern Munich,7,1,1,1,1.666666667,0.333333333,74,83,73,82,73,84,0.125803353,0.207424128,0.666772519,2
germay,Schalke 04,Greuther Furth,5,18,2.333333333,3.333333333,0.333333333,1.333333333,83,72,75,68,78,70,0.71455037,0.181785644,0.103663986,2
germay,Wolfsburg,Augsburg,13,17,1.666666667,1.333333333,1.333333333,1.666666667,77,72,74,71,77,69,0.529796664,0.266141986,0.20406135,X
germay,Leverkusen,Dortmund,2,3,2.666666667,1.333333333,3.333333333,1.333333333,79,80,75,80,74,80,0.286490571,0.268831124,0.444678306,2
germay,Bayern Munich,Schalke 04,1,5,1.666666667,0.333333333,2.333333333,3.333333333,83,83,82,75,84,78,0.751359002,0.159769316,0.088871682,1
germay,Dortmund,Hamburg,3,9,3.333333333,1.333333333,1,1.333333333,80,74,80,73,80,75,0.752296173,0.15923286,0.088470967,2
germay,Ein Frankfurt,Nurnberg,4,15,2.333333333,1.333333333,1.333333333,0.666666667,72,71,73,73,74,72,0.512733572,0.264005275,0.223261154,X
germay,Greuther Furth,Wolfsburg,18,13,0.333333333,2,1,1.333333333,72,77,68,74,70,77,0.325302817,0.284558149,0.390139034,2
germay,Hannover,Hoffenheim,10,17,2.333333333,2.666666667,0.666666667,1.666666667,78,74,73,71,74,74,0.43821896,0.272543105,0.289237935,1
germay,M'gladbach,Leverkusen,7,2,1,0.666666667,2,0.333333333,72,79,75,75,75,74,0.298681566,0.283032082,0.418286352,X
germay,Stuttgart,Werder Bremen,11,12,0.333333333,2.333333333,1,3,78,73,74,74,75,74,0.405068388,0.269338667,0.325592945,2
germay,Augsburg,Mainz,16,5,1.333333333,1,2,0.333333333,72,74,71,73,69,73,0.35670584,0.289265287,0.354028873,X
germay,Freiburg,Fortuna Dusseldorf,8,14,1,0.333333333,1.666666667,2,71,71,72,71,74,70,0.583469723,0.245087541,0.171442736,1
germay,Wolfsburg,Bayern Munich,13,1,1,1.333333333,1.666666667,0.333333333,77,83,74,82,77,84,0.125785054,0.202018421,0.672196525,2
germay,Dortmund,Ein Frankfurt,3,4,3.666666667,0.333333333,1.666666667,1.333333333,80,72,80,73,80,74,0.670506883,0.192711004,0.136782112,1
germay,Fortuna Dusseldorf,Greuther Furth,14,18,1.666666667,2,0.333333333,2,71,72,71,68,70,70,0.418946449,0.290601174,0.290452377,1
germay,Hamburg,M'gladbach,9,7,1.333333333,1.666666667,1,1,74,72,73,75,75,75,0.477800353,0.27159178,0.250607867,1
